Sequência;Data oficial;Ofício (antigo);Título;Tipo;Órgão;Ofícios;Cidade;Situação;Criador
3044;21/07/2025;;MENÇÃO HONROSA À APAE DE CÉU AZUL, EM HOMENAGEM AOS 50 ANOS DE FUNDAÇÃO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3043;08/07/2025;;"MENÇÃO HONROSA AOS ALUNOS COM DEFICIÊNCIA INTELECTUAL DA ESCOLA SÃO CAMILO; ANA CRISTINA STELLI E SAMUEL LUIZ LOPES .";Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3042;08/07/2025;;MENÇÃO HONROSA AOS PRODUTORES DE AVES, NO 4º SEMINÁRIO DA APAVI, NO MUNICÍPIO DE ARAPONGAS.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3041;01/07/2025;;MENÇÃO HONROSA AO GRUPO VIOLA PARANÁ.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3040;30/06/2025;;MENÇÃO HONROSA AOS HOMENAGEADOS, COM ENTREGA NA SESSÃO ITINERANTE EM JACAREZINHO, NO DIA 10 DE JULHO DE 2025.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3039;26/06/2025;;INCLUSÃO DOS HOMENAGEADOS NA RELAÇÃO DAS MENÇÕES EM HOMENAGEM AOS 50 ANOS DO DIRETÓRIO CENTRAL DOS ESTUDANTES DA PUCPR.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3038;24/06/2025;;MENÇÃO HONROSA AOS 50 ANOS DO DIRETÓRIO CENTRAL DOS ESTUDANTES DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ - DCE PUCPR.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3037;17/06/2025;;VOTO DE PESAR Á FAMÍLIA ENLUTADA PELO FALECIMENTO DO ALUNO VITOR GABRIEL CAMARGO, DE 16 ANOS, DISTRITO DE NEW BRUNSWICK, NO CANADÁ.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3036;21/05/2025;;MENÇÃO HONROSA AO SENHOR MAICK ELEANDRO NICÓLIO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3035;02/06/2025;;MENÇÃO HONROSA ÀS APAES RURAL E URBANA DE CAMPO MOURÃO , COM ENTREGA NA ITINERANTE DE CAMPO MOURÃO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3034;30/05/2025;;MENÇÃO HONROSA À APAE DE SÃO JOSÉ DOS PINHAIS COM ENTREGA NO PEQUENO EXPEDIENTE DO DIA 02/06/2025.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3033;26/05/2025;;MOÇÃO DE APLAUSO AOS SENHORES  “Cd QP PM Diego Archetti dos Santos, Sd QP PM Inedson Pereira da Silva Júnior, Sd QP PM Marco Aurélio Sarauza Arruda e Sd QP PM Leandro Cardoso de Souza;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3032;16/05/2025;;MENÇÃO HONROSA AO SENHOR CRISTHYANO CAVALI DA LUZ.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3031;05/02/2026;;Solicitação de Recurso;1º Setor;Secretaria de Estado das Cidades - SECID;;Imbaú - PR;Priorizar;"Felipe - "
3030;13/05/2025;;MENÇÃO HONROSA AOS MEMBROS DA DIRETORIA DA ASSOCIAÇÃO CASA DA PAZ,  DO MUNICÍPIO DE DOIS VIZINHOS.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3029;27/03/2025;;MENÇÃO HONROSA À FEDERAÇÃO PARANAENSE DAS ASSOCIAÇÕES E AOS AUTO DEFENSORES DO PARANÁ, COM ENTREGA NO GRANDE EXPEDIENTE EM MARÇO DE 2025.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3028;17/03/2025;;MENÇÃO HONROSA A SENHORA CHARMONIKS HEUER, GERENTE DE RH DO CONDOR.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3027;03/12/2024;;MENÇÃO HONROSA AO CENTENÁRIO DA REVISTA ROTARY DO BRASIL.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3026;11/11/2024;;MENÇÃO HONROSA AOS LIONS CLUBES.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3025;30/10/2024;;MENÇÃO HONROSA AOS COMPANHEIROS QUE CONTRIBUIRAM PARA O CENTENÁRIO DA REVISTA ROTARY BRASIL.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3024;28/08/2024;;MENÇÃO HONROSA AOS PARANAENSES ATLETAS, MEMBROS DAS COMISSÕES TÉCNICAS QUE IRÃO PARTICIPAR DAS OLIMPÍADAS DE PARIS 2024.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3023;04/02/2026;;MENÇÃO HONROSA AOS PARANAENSES PARATLETAS, MEMBROS DAS COMISSÕES TÉCNICAS QUE IRÃO PARTICIPAR DAS OLIMPÍADAS DE PARIS DE 2024.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Arapongas - PR;Concluida/Entregue;Sylvana Zeballos
3022;05/08/2024;;MENÇÃO HONROSA À ASSEMBLEIA DE DEUS DE ARAPONGAS EM HOMENAGEM AOS 80 ANOS DE FUNDAÇÃO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3021;17/06/2024;;MENÇÃO HONROSA AO SR. LUIZ TEOBALDO PROENÇA RIBEIRO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3020;20/05/2024;;MENÇÃO HONROSA PARA A BANDA BIG BANDDO MUNICÍPIO DE ARAPONGAS.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3019;09/04/2024;;MENÇÃO HONROSA PARA OS ATLETAS DO PARADESPORTO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3018;08/04/2024;;MENÇÃO HONROSA AOS ATLETAS DO PARADESPORTO E SEUS TÉCNICOS.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3017;26/09/2023;;MENÇÃO HONROSA PARA A SRA. LAURA MUNHOZ SABJINES E SR. DANILO FERNANDO RIGONI.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3016;17/09/2023;;MENÇÃO HONROSA PARA O SENHOR JOSÉ EMMANUEL DE BARROS COTTA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3015;27/08/2023;;MENÇÃO HONROSA AO SENHOR JOÃO AFONSO GERMANO FILHO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3014;03/02/2026;;Escola Mais Bonita 2026;1º Setor;;;Abatiá - PR;Recebida;"Felipe - "
3013;15/08/2023;;MENÇÃO HONROSA PARA A SRA. LOIDE RODRIGUES RIBEIRO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3012;15/08/2023;;MENÇÃO HONROSA PARA SRA. ODENISE TERESINHA CHECHELSKI.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3011;15/08/2023;;MENÇÃO HONROSA PARA A SRA. SUELY KINTOP.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3010;15/08/2023;;MENÇÃO HONROSA PARA O SENADOR FLÁVIO ARNS.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3009;15/08/2023;;MENÇÃO HONROSA PARA O SR. RUI FERNANDO PILOTTO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3008;15/08/2023;;MENÇÃO HONROSA PARA A SRA. ROSANA BERALDI BEVERVANÇO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3007;15/08/2023;;MENÇÃO HONROSA PARA O SR. RONI MIRANDA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3006;15/08/2023;;MENÇÃO HONROSA PARA SR. TECLA HYKAVEI.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3005;15/08/2023;;MENÇÃO HONROSA PARA O SR. RENATO ANTUNES OLIVEIRA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3004;15/08/2023;;MENÇÃO HONROSA PARA SENHORA NEUZA SOARES.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3003;03/02/2026;;Programa Paraná + Viagem;1º Setor;SETU - Secretaria de Estado de Turismo;;Rio Azul - PR;Priorizar;Maria Fatima
3002;15/08/2023;;"MENÇÃO HONROSA "" IN MEMORIAN "" A SENHORA LUZIA PUZZI MOSER.";Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3001;15/08/2023;;"MENÇÃO HONROSA "" IN MEMORIAN"" PARA SRA. HILDA LESSING OGLIARI.";Requerimentos Internos;;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
3000;15/08/2023;;MENÇÃO HONROSA PARA SRA. NILDA MOTT LOIOLA GONÇALVES.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2999;15/08/2023;;MENÇÃO HONROSA PARA SRA. MAÍRA DE OLIVEIRA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2998;15/08/2023;;MENÇÃO HONROSA PARA SRA. IZABEL ORTEGA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2997;15/08/2023;;MENÇÃO HONROSA PARA SENHORA IZABEL ORTEGA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2996;27/08/2024;;MENÇÃO HONROSA PARA A SRA. LORENA SÍLVIA SPOLADORE;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Aberto;Maria Fatima
2995;15/08/2023;;MENÇÃO HONROSA PARA A SRA. LIANA TEREZINHA STEFFEN.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2994;15/08/2023;;MENÇÃO HONROSA AO SR. IRAJÁ DE BRITO VAZ.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2993;15/08/2023;;MENÇÃO HONROSA PARA O SR. JOSÉ AMÉRICO DE CARVALHO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2992;15/08/2023;;MENÇÃO HONROSA PARA O SR. JOSÉ TUROZI.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2991;15/08/2023;;MENÇÃO HONROSA PARA SR. JOÃO AFONSO GERMANO FILHO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2990;15/08/2023;;MENÇÃO HONROSA PARA SRA. ILDEMAN ALVES.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2989;15/08/2023;;Menção Honrosa para a Sra INEZ CRISTINA DE NABARRO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2988;15/08/2023;;MENÇÃO HONROSA A SRA. CLECY APARECIDA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2987;15/08/2023;;MENÇÃO HONROSA PARA A SENHORA ANA CAROLINA DE CARVALHO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2986;15/08/2023;;MENÇÃO HONROSA  PARA O SR. ALVARO MIGUEL DEMETERCO;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2985;15/08/2023;;MENÇÃO HONROSA PARA O SR. ALEXANDRE AUGUSTO BOTARELI CESAR.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2984;28/01/2026;;Reforça convite para visita institucional à Juazeiro do Norte/CE;Requerimentos Externos;Casa Civil;;Curitiba - PR;Não atendida;Juliana Marques Gonçalves
2983;15/08/2023;;MENÇÃO HONROSA PARA O SR. FRANCISCO PAIVA NETO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2982;01/08/2023;;MENÇÃO HONROSA PARA O SR. PAULO CÉSAR ALVES.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2981;01/08/2023;;MENÇÃO HONROSA PARA SRA. GLAUBER GARBIM.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2980;28/01/2026;;Festival Nossa Arte (reserva do canal da música);Requerimentos Externos;Secretaria de Estado da Comunicação - SECOM;;Curitiba - PR;Em andamento;Juliana Marques Gonçalves
2979;10/07/2023;;MENÇÃO HONROSA PARA SRA.KUMIKO OKAMURA OEDA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2978;10/07/2023;;MENÇÃO HONROSA PARA A SRA. TERESA BUENO.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2977;10/07/2023;;MENÇÃO HONROSA PARA O Pe. JOÃO OZÓRIO DE OLIVEIRA;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2976;10/07/2023;;MENÇÃO HONROSA PARA A SRA. MARIA FILOMENA CAMARGO AHYUB.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2975;10/07/2023;;MENÇÃO HONROSA PARA O SR. LUIZ ROCHA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2974;10/07/2023;;MENÇÃO HONROSA PARA O SR. LAUDELI FIRMIANO;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2973;10/07/2023;;MENÇÃO HONROSA PARA SRA. JUDITE ROSA DE OLIVEIRA;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2972;10/07/2023;;MENÇÃO HONROSA AO SR. JOÃO GOLAS;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2971;10/07/2023;;MENÇÃO HONROSA PARA SRA. EUNICE CATARINA GARCIA CAMPANHOL;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2970;10/07/2023;;MENÇÃO HONROSA AO SR. JOÃO DIONYSIO R. NETO;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2969;10/07/2023;;MENÇÃO HONROSA PARA SRA. ARLINDA ALVINA;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2968;10/07/2023;;MENÇÃO HONROSA PARA A SENHORA ANA ROCHA TEIXEIRA;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2967;22/05/2023;;GRANDE EXPEDIENTE DA SESSÃO PLENÁRIA DO DIA 21 DE AGOSTO DE 2023.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2966;18/04/2023;;MENÇÃO HONROSA PARA O SR. BENEDITO SYDNOR PESSOA E A SRA. VIRGINIA APARECIDA TONI PESSOA.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2965;09/03/2023;;VOTO DE PESAR ÀS FAMÍLIAS ENLUTADAS PELO TRÁGICO ACIDENTE COM A APAE, OCORRIDO NO DIA 09 DE MARÇO DE 2023, EM JANDAIA DO SUL;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2964;15/03/2022;;SESSÃO SOLENE EM HOMENAGEM AO DIA INTERNACIONAL DA SÍNDROME DE DOWN EM 21 DE MARÇO DE 2022.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2963;14/06/2022;;SESSÃO SOLENE AGOSTO DE 2022;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2962;11/07/2022;;GRANDE EXPEDIENTE, DA SESSÃO PLENÁRIA DO DIA 22 DE AGOSTO DE 2022;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2961;25/05/2022;;CONCURSO ESTADUAL DE CARTÃO DE NATAL - ESPAÇO CULTURAL.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2960;25/10/2022;;GRANDE EXPEDIENTE no dia 31 de outubro de 2022, para Deputado Bazana Homenagear APAE.;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Finalizado;Sylvana Zeballos
2959;13/10/2022;;MENÇÃO HONROSA à Associação de Pais e Amigos dos Excepcionais - APAE de Curitiba;Requerimentos Internos;ALEP - Assembleia Legislativa do Pr.;;Curitiba - PR;Concluida/Entregue;Sylvana Zeballos
2958;27/01/2026;;Veículo - Fiorino;1º Setor;Secretaria de Estado das Cidades - SECID;;Ipiranga - PR;Priorizar;"Felipe - "
2957;22/01/2026;;Inclusão no programa Banco de Alimentos - Comida boa;1º Setor;Ceasa Pr;;Rolândia - PR;Não atendida;Juliana Marques Gonçalves
2956;22/01/2026;;Requer o fornecimento de merenda escolar aos alunos da educação especial;Requerimentos Externos;Secretaria de Estado da Educação - SEED;410/2025-Merenda Escolar;Curitiba - PR;Não atendida;Juliana Marques Gonçalves
2955;22/01/2026;;Construção de Praça Sensorial;1º Setor;Secretaria de Estado do Desenvolvimento Social e Família - SEDEF;;Ponta Grossa - PR;Recebida;"Felipe - "
2954;21/01/2026;;Veículo Van;1º Setor;Secretaria de Estado das Cidades - SECID;;Pitangueiras - PR;Atendida;Angélica Beatriz Previati
2953;19/11/2024;;Mobiliários e equipamentos;1º Setor;Secretaria de Estado da Saúde - SESA;;Joaquim Távora - PR;Priorizar;Maria Fatima
2952;20/01/2026;;Solicitação de Recursos para Reforma e Pintura;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Abatiá - PR;Priorizar;"Felipe - "
2951;19/01/2026;;Veículo;Veículo;Secretaria de Estado das Cidades - SECID;;Agudos do Sul - PR;Priorizar;Juliana Marques Gonçalves
2950;24/11/2025;;Construção Escola APAE;1º Setor;Secretaria de Estado das Cidades - SECID;;Arapongas - PR;Atendida;Maria Fatima
2949;14/01/2026;;Construção Escola APAE;1º Setor;Secretaria de Estado das Cidades - SECID;;Araucária - PR;Priorizar;Maria Fatima
2948;14/01/2026;;Melhorias Estruturais Posto de Saude;1º Setor;;;Palmas - PR;Priorizar;Angélica Beatriz Previati
2947;13/01/2026;;Escola Mais Bonita;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Kaloré - PR;Priorizar;Angélica Beatriz Previati
2946;17/12/2025;;Veículo;1º Setor;Secretaria de Estado das Cidades - SECID;;Itaúna do Sul - PR;Priorizar;Maria Fatima
2945;17/12/2025;;Veículo Van;1º Setor;Secretaria de Estado das Cidades - SECID;;Altamira do Paraná - PR;Priorizar;Maria Fatima
2944;16/12/2025;;Reformas, pinturas;1º Setor;;;Curitiba - PR;Priorizar;"Felipe - "
2943;16/12/2025;;Programa Paraná + Viagem;1º Setor;SETU - Secretaria de Estado de Turismo;;Campo Largo - PR;Priorizar;Maria Fatima
2942;16/12/2025;;Veículo - Caminhão Volkswagen 01 Baú Carga Seca;1º Setor;;;Araucária - PR;Priorizar;"Felipe - "
2941;16/12/2025;;Ampliação da Avenida Iguaçu;1º Setor;Secretaria de Estado das Cidades - SECID;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2940;16/12/2025;;Construção de Centro de Comércio Terminal Rodoviário;1º Setor;Secretaria de Estado das Cidades - SECID;;Saudade do Iguaçu - PR;Atendida;"Felipe - "
2939;16/12/2025;;Reforma ginásio de esporte São Silvestre;1º Setor;Secretaria de Estado das Cidades - SECID;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2938;16/12/2025;;Pavimentação asfáltica 1,8 km na estrada de linha tateto;1º Setor;Secretaria de Estado da Agricultura - SEAB;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2937;16/12/2025;;Pavimentação de Estradas Vicinais;1º Setor;Secretaria de Estado da Agricultura - SEAB;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2935;16/12/2025;;Ensilhadeira (colhedora de forragens) (03);1º Setor;Secretaria de Estado da Agricultura - SEAB;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2934;16/12/2025;;Veículo utilitário (Saveiro /Strada);1º Setor;Secretaria de Estado das Cidades - SECID;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2933;16/12/2025;;Retroescavadeira 4x4;1º Setor;Secretaria de Estado das Cidades - SECID;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2931;16/12/2025;;Pavimentação asfaltica na PRC 158 - Acesso ao Rio Iguaçu (Antiga oficina Usina) 1,253 km;1º Setor;Secretaria de Estado da Agricultura - SEAB;;Saudade do Iguaçu - PR;Priorizar;"Felipe - "
2930;16/12/2025;;Veículo Van;1º Setor;Secretaria de Estado das Cidades - SECID;;Medianeira - PR;Priorizar;Maria Fatima
2929;16/12/2025;;Fototerapia com fotossensibilização;1º Setor;;;São Jerônimo da Serra - PR;Priorizar;"Felipe - "
2928;16/12/2025;;Termo convênio SUS;1º Setor;Secretaria de Estado da Saúde - SESA;;União da Vitória - PR;Priorizar;"Felipe - "
2927;16/12/2025;;Computador;1º Setor;;;Cambira - PR;Priorizar;Angélica Beatriz Previati
2926;15/12/2025;;Escola Mais Bonita;1º Setor;;;Apucarana - PR;Priorizar;Angélica Beatriz Previati
2925;15/12/2025;;Permanência Professora concursada;1º Setor;;;Medianeira - PR;Priorizar;Maria Fatima
2924;10/12/2025;;Viatura Microônibus para 3° Companhia Independente de Bombeiro Militar - Paraná Mais Cidades;1º Setor;;;Santo Antônio da Platina - PR;Priorizar;"Felipe - "
2923;02/12/2025;;Construção Muro;1º Setor;outros;;Lindoeste - PR;Priorizar;"Felipe - "
2922;17/03/2025;;Implantação Poços artesianos;1º Setor;Secretaria de Estado do Desenvolvimento Sustentável - SEDEST;;Medianeira - PR;Priorizar;Maria Fatima
2921;28/11/2025;;Kit Fanfarra - Cota extra;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Castro - PR;Priorizar;Maria Fatima
2920;28/11/2025;;Veículo;1º Setor;Secretaria de Estado das Cidades - SECID;;Irati - PR;Priorizar;Maria Fatima
2919;28/11/2025;;Equipamentos;1º Setor;Secretaria de Estado da Saúde - SESA;;Rolândia - PR;Priorizar;Maria Fatima
2918;28/11/2025;;Veículo Ônibus Adaptado;1º Setor;Secretaria de Estado das Cidades - SECID;;Sapopema - PR;Priorizar;Maria Fatima
2917;27/11/2025;;Construção Escola APAE;Educação e Cultura;Secretaria de Estado das Cidades - SECID;;Bom Jesus do Sul - PR;Priorizar;Maria Fatima
